Date,Time,Project,Task,Division,Details
2018-06-02,0.5,Luna,Research,Code,Fixes and tweaks.
2018-06-02,1.5,Study,Research,Abstract,Cooking.
2018-06-01,0.5,Skins 6.0,Research,Audio,DAW research.
2018-06-01,3.0,Skins 6.0,Design,Abstract,Level design.
2018-06-01,2.0,Skins 6.0,Development,Code,Movement and physics systems.
2018-06-01,1.0,Luna,Design,Abstract,"Implementation, publication, public relations."
2018-05-31,0.5,Luna,Design,Abstract,Implementation.
2018-05-31,1.0,Skins 6.0,Composition,Audio,Music and sound effects.
2018-05-31,1.0,Obx,Development,Code,Shader tweaking.
2018-05-31,4.5,Skins 6.0,Design,Visual,"Atmosphere, lighting, assets, and implementation."
2018-05-30,0.5,Ethera's Word,Writing,Abstract,Storywriting.
2018-05-30,1.0,Luna,Design,Abstract,Implementation and gallery refinement.
2018-05-30,0.5,Skins 6.0,Design,Visual,Cheat sheet design help.
2018-05-30,2.0,Skins 6.0,Research,Code,Various lightmap baking types and techniques.
2018-05-30,0.5,Skins 6.0,Research,Audio,Audio software.
2018-05-30,1.0,Obx,Research,Abstract,Indigenous new media storytelling.
2018-05-29,1.5,Luna,Development,Code,Implementation and gallery refinement.
2018-05-29,0.5,Luna,Design,Abstract,Curation.
2018-05-29,1.0,Skins 6.0,Research,Audio,Audio software.
2018-05-29,0.5,Jam,Composition,Audio,Composition.
2018-05-29,3.5,Skins 6.0,Development,Code,Game systems development.
2018-05-28,0.5,Ethera's Word,Writing,Abstract,Storywriting.
2018-05-28,1.0,Skins 6.0,Design,Abstract,Lesson structure.
2018-05-28,3.5,Skins 6.0,Development,Code,Game systems development.
2018-05-27,0.5,Jam,Composition,Audio,Vocals.
2018-05-27,0.5,Ethera's Word,Writing,Abstract,Storywriting.
2018-05-27,1.5,Ethera's Word,2D,Visual,Compositing.
2018-05-27,1.0,Ethera's Word,3D,Visual,Face 3D.
2018-05-26,0.5,Luna,Design,Abstract,Structure considerations.
2018-05-26,2.0,Jam,Composition,Audio,Composition.
2018-05-25,0.5,Study,Research,Abstract,Combat systems.
2018-05-25,1.0,Jam,Composition,Audio,Composition.
2018-05-24,1.5,Skins 6.0,Writing,Abstract,Hawaii workshop lessons.
2018-05-24,3.0,Skins 6.0,Design,Abstract,Game design.
2018-05-24,2.5,Skins 6.0,Development,Code,Unity UI programming.
2018-05-23,1.0,Study,Research,Abstract,Racing games.
2018-05-23,1.0,V-OS,Development,Code,Tinkering.
2018-05-22,3.0,Obx,Research,Code,"Unity UI programming, physical assembly, photogrammetry workflow."
2018-05-22,2.0,Skins 6.0,Design,Abstract,RA Airways.
2018-05-22,1.5,Skins 6.0,Writing,Abstract,Hawaii workshop lessons.
2018-05-21,0.5,Jam,Design,Audio,Composition study.
2018-05-20,1.0,V-OS,Writing,Abstract,Rewrites and project additions.
2018-05-19,1.0,V-OS,Design,Code,Backend design review.
2018-05-19,0.5,Luna,Development,Code,Video and audio integration.
2018-05-18,4.5,V-OS,Writing,Abstract,Project documentation.
2018-05-18,1.5,Doodle,3D,Visual,Entropica graphic.
2018-05-17,1.5,Skins 6.0,Writing,Abstract,Hawaii workshop lessons.
2018-05-17,2.0,V-OS,Development,Code,Small rewrites and search system refinement + auto-correction.
2018-05-17,1.0,Obx,Development,Code,Workshop site styling.
2018-05-17,1.0,Obx,Research,Code,Application transfers.
2018-05-16,1.5,V-OS,Development,Code,Sidebar and navigation refinement.
2018-05-16,1.5,V-OS,Maintenance,Abstract,Content implementation.
2018-05-16,2.0,V-OS,2D,Visual,AI logos.
2018-05-16,1.5,V-OS,Writing,Abstract,Narrative.
2018-05-16,1.5,Jam,Composition,Audio,Jam.
2018-05-15,2.5,Jam,Composition,Audio,Jam.
2018-05-15,4.0,Skins 6.0,Writing,Abstract,Hawaii workshop lessons.
2018-05-14,1.0,Rig,Maintenance,Code,Software troubleshooting.
2018-05-14,4.0,Skins 6.0,Research,Abstract,"Design lessons, project organization."
2018-05-13,1.5,Doodle,2D,Visual,Poster design.
2018-05-13,1.5,Jam,Composition,Audio,Audio project updates.
2018-05-13,0.5,V-OS,Writing,Abstract,Verse entries.
2018-05-12,0.5,Doodle,Design,Visual,Web layout design.
2018-05-12,2.5,Jam,Performance,Audio,"Jam, vocals, guitar."
2018-05-11,2.0,Skins 6.0,Research,Code,Programming cheat sheet content.
2018-05-11,1.0,Obx,Research,Code,Apple developer account troubleshooting.
2018-05-10,2.5,Obx,Research,Abstract,Various.
2018-05-09,1.5,V-OS,Writing,Abstract,Verse entries.
2018-05-08,1.5,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-05-08,2.0,Obx,Development,Code,Migration application feature addition.
2018-05-07,1.0,Obx,Research,Abstract,Screen matrix application design.
2018-05-07,2.0,Skins 6.0,Research,Code,Godot engine research.
2018-05-07,3.0,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-05-06,3.0,Architects of Souls,Composition,Audio,Mixing.
2018-05-05,1.0,Jam,Composition,Audio,Composition.
2018-05-05,0.5,V-OS,Writing,Abstract,Verse entries.
2018-05-04,1.0,Jam,Performance,Audio,Guitar.
2018-05-04,2.0,Jam,Composition,Audio,Composition experimentation.
2018-05-04,1.0,Architects of Souls,Composition,Audio,Composition.
2018-05-04,1.0,Ark Simulation,2D,Visual,Schematics art production.
2018-05-04,2.5,Study,Research,Abstract,"Finances and investment, cooking."
2018-05-03,1.0,Study,Research,Abstract,Explicit game narrative formatting.
2018-05-03,1.0,Skins 6.0,Research,Visual,UI and atmosphere design.
2018-05-03,1.5,Skins 6.0,Research,Audio,Sound and soundtrack design.
2018-05-03,3.0,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-05-03,1.0,Ark Simulation,2D,Visual,Schematics art production.
2018-05-02,4.0,Rig,Maintenance,Code,"Software upgrades, cleaning."
2018-05-02,4.0,Jam,Composition,Audio,"Vocals, neurofunk."
2018-05-01,5.5,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-05-01,1.5,Ark Simulation,2D,Visual,Schematics art production.
2018-04-30,5.0,Ark Simulation,2D,Visual,Schematics art production.
2018-04-30,0.5,Ark Simulation,3D,Visual,Ark simulator 3D.
2018-04-30,4.5,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-04-29,2.0,Ark Simulation,3D,Visual,Ark simulator 3D.
2018-04-29,4.0,Ark Simulation,2D,Visual,Schematics art production.
2018-04-29,1.5,Ark Simulation,Research,Visual,Schematics art study.
2018-04-28,1.0,Dunes of Simila,3D,Visual,Procedural terrain and displacement study.
2018-04-28,3.5,Luna,Development,Code,Gallery development.
2018-04-28,2.0,Jam,Composition,Audio,"Guitar, composition."
2018-04-27,2.0,Jam,Composition,Audio,"Guitar, composition."
2018-04-27,0.5,Luna,Development,Code,Gallery development.
2018-04-27,1.0,Luna,Design,Visual,Gallery development.
2018-04-26,1.0,Skins 6.0,Design,Abstract,Hawaii workshop lessons.
2018-04-26,2.0,Skins 6.0,Research,Abstract,Hawaii workshop lessons.
2018-04-26,0.5,Obx,Development,Code,Camera nodes navigation.
2018-04-25,1.0,Jam,Research,Audio,Vocals.
2018-04-25,4.0,Luna,Development,Code,Gallery development.
2018-04-24,4.0,Luna,Development,Code,Gallery development.
2018-04-24,3.0,Obx,Development,Code,Optimizations testing.
2018-04-24,2.5,Jam,Composition,Audio,Vocals.
2018-04-23,1.0,Luna,Development,Code,Gallery development.
2018-04-23,1.0,Skins 6.0,Research,Abstract,Hawaii workshop.
2018-04-23,3.0,Obx,Maintenance,Code,Project maintenance and testing.
2018-04-22,1.5,Luna,Design,Visual,Gallery design.
2018-04-22,6.5,Luna,Development,Code,Gallery development.
2018-04-21,0.5,Luna,Design,Visual,Gallery design.
2018-04-21,1.5,Luna,Development,Code,Gallery development.
2018-04-21,1.0,Jam,Composition,Audio,Composition.
2018-04-20,3.0,Jam,Research,Audio,"Audio engineering, composition, music theory teaching."
2018-04-20,1.0,DotCycle,Performance,Abstract,You Are Here exhibition.
2018-04-20,2.0,Eradise,Development,Code,Lighting and player movement scripting.
2018-04-19,8.5,Eradise,3D,Visual,"Character animation, texturing, integration."
2018-04-19,1.5,DotCycle,Maintenance,Code,Artcade setup.
2018-04-19,3.5,Obx,Maintenance,Code,Project maintenance and testing.
2018-04-18,4.5,Eradise,3D,Visual,Character animation.
2018-04-17,2.0,V-OS,Design,Visual,Redesign considerations.
2018-04-17,3.5,Eradise,3D,Visual,Character rigging and 3D.
2018-04-17,1.5,Jam,Composition,Audio,"Guitar, composition."
2018-04-16,0.0,Various,Event,Abstract,Semester end.
2018-04-16,1.0,Jam,Performance,Audio,Guitar.
2018-04-16,1.5,Eradise,3D,Visual,Character rigging.
2018-04-16,3.5,V-OS,Design,Visual,Redesign considerations.
2018-04-16,1.0,Study,Research,Abstract,New media artists.
2018-04-15,2.0,V-OS,Design,Visual,Redesign considerations.
2018-04-15,3.0,Eradise,3D,Visual,Character 3D       and unwrapping.
2018-04-14,0.5,V-OS,Maintenance,Abstract,Link updates and small rewrites.
2018-04-14,2.5,Purity,Development,Code,Image annotations and styling system rework.
2018-04-14,1.5,Eradise,3D,Visual,Character 3D.
2018-04-13,0.5,Study,Research,Abstract,Narrative development strategies.
2018-04-13,2.0,Japan,Research,Abstract,Japan exchange documentation.
2018-04-12,6.0,Eradise,3D,Visual,Character 3D       and terrain generation.
2018-04-12,0.5,Doodle,Research,Visual,Fashion.
2018-04-12,3.5,Obx,Maintenance,Code,Project maintenance and testing.
2018-04-11,1.0,Eradise,Research,Visual,Sand shader.
2018-04-11,4.5,Eradise,3D,Visual,Character sculpting and retopologizing.
2018-04-11,1.0,Study,Research,Abstract,"Alternative, remix games."
2018-04-10,1.0,Tinker,Maintenance,Code,Various game build verions and tweaks.
2018-04-10,1.0,Study,Writing,Abstract,Embodiment and the body in new media.
2018-04-10,3.0,Obx,Development,Code,"Shader programming, visualization room testing."
2018-04-09,8.0,Eradise,3D,Visual,Character sculpting and retopologizing.
2018-04-08,5.0,Eradise,3D,Visual,Character sculpting.
2018-04-07,8.0,Eradise,3D,Visual,Character sculpting.
2018-04-06,2.0,Eradise,Research,Code,Lightmap baking research.
2018-04-06,2.0,Eradise,Maintenance,Code,"Unity version update, lightmap baking research."
2018-04-06,1.5,Eradise,Design,Abstract,Experience design.
2018-04-05,0.5,Architects of Souls,Composition,Audio,Composition.
2018-04-05,0.5,Freya,Maintenance,Code,Bot setup.
2018-04-05,1.0,Doodle,Research,Visual,Fashion.
2018-04-05,3.5,Obx,Development,Code,Shader programming.
2018-04-04,1.5,Doodle,Research,Visual,Fashion.
2018-04-04,4.5,Freya,Development,Code,Bot development and testing.
2018-04-04,0.5,Freya,2D,Visual,Logo.
2018-04-04,1.0,You Are Two,2D,Visual,Team graph.
2018-04-04,2.5,You Are Two,Writing,Abstract,Report and documentation.
2018-04-03,4.0,DotCycle,Development,Code,User experience update.
2018-04-03,3.0,You Are Two,Writing,Abstract,Report.
2018-04-03,3.0,Obx,Development,Code,Shader programming.
2018-04-02,0.5,Study,Research,Abstract,Combat platformer mechanics.
2018-04-02,3.0,You Are Two,Writing,Abstract,Report.
2018-04-01,0.5,Doodle,2D,Visual,Amis De La Culture logo refining.
2018-04-01,3.0,You Are Two,Writing,Abstract,Report.
2018-04-01,0.5,Study,Research,Abstract,Combat platformer mechanics.
2018-04-01,1.5,Eradise,3D,Visual,Unity implementation and textures.
2018-03-31,2.0,Eradise,3D,Visual,Blockout render and Unity implementation.
2018-03-30,1.0,Study,Research,Abstract,Platformer level design.
2018-03-30,2.5,Eradise,3D,Visual,Blockout.
2018-03-30,0.0,You Are Two,Event,Abstract,Competition end.
2018-03-30,2.5,You Are Two,Performance,Abstract,Ubisoft showcase.
2018-03-29,4.5,Eradise,3D,Visual,Blockout.
2018-03-29,2.0,You Are Two,Development,Code,Final debugging.
2018-03-29,2.0,Obx,Development,Code,Shader programming.
2018-03-28,5.0,You Are Two,Development,Code,Final debugging.
2018-03-28,2.0,Eradise,3D,Visual,Blockout.
2018-03-28,1.0,Tinker,Development,Code,Shading and lighting for Museum Mayhem.
2018-03-27,3.5,Obx,Research,Code,Unity debugging and optimization.
2018-03-27,1.5,Eradise,3D,Visual,Blockout.
2018-03-26,0.5,Eradise,3D,Visual,Blockout.
2018-03-26,4.0,You Are Two,Development,Code,Outro.
2018-03-25,2.0,Eradise,3D,Visual,Blockout.
2018-03-25,4.5,You Are Two,Development,Code,"Asset implementation, experience tweaking, debugging."
2018-03-25,3.5,You Are Two,Design,Abstract,Level design.
2018-03-24,0.5,Jam,Composition,Audio,Vocals.
2018-03-24,1.5,You Are Two,Composition,Audio,Music.
2018-03-24,3.5,You Are Two,Design,Abstract,Level design.
2018-03-24,0.5,Eradise,Maintenance,Code,Repository setup.
2018-03-24,1.0,Eradise,Development,Code,Movement relationship with camera.
2018-03-24,1.0,Eradise,Linguistics,Visual,Typeface.
2018-03-24,1.0,Study,Writing,Abstract,Automatons in human social contexts and art curation.
2018-03-23,1.0,You Are Two,3D,Visual,Prop 3D       and texturing.
2018-03-23,3.5,You Are Two,Design,Abstract,Level design.
2018-03-23,0.5,Eradise,Linguistics,Visual,Typeface.
2018-03-23,3.5,Eradise,Design,Abstract,"Environment concept, architecture, planning."
2018-03-23,1.5,Doodle,3D,Visual,"Physics simulation, concept art techniques."
2018-03-22,4.0,You Are Two,Design,Abstract,Level design.
2018-03-22,1.5,Tinker,Research,Code,Machine learning system conceptualization.
2018-03-22,3.0,Obx,Research,Code,"Unity debugging, web development consultation."
2018-03-21,0.5,Tinker,Research,Code,Cameras.
2018-03-21,3.0,You Are Two,Design,Code,Systems balancing and mechanics discussions.
2018-03-21,2.5,You Are Two,Design,Abstract,Level design.
2018-03-21,1.0,Tinker,Research,Code,Glass shaders and reflection probes.
2018-03-20,0.5,You Are Two,Design,Abstract,Level design.
2018-03-20,0.5,You Are Two,Composition,Audio,Music.
2018-03-20,3.0,Doodle,Research,Visual,Illustration techniques.
2018-03-20,2.0,Study,Writing,Abstract,Automatons in human social contexts and art curation.
2018-03-20,3.0,Obx,Research,Code,Unity optimization and iOS debugging.
2018-03-19,1.5,Doodle,2D,Visual,Amis De La Culture logo tracing.
2018-03-19,0.5,Study,Research,Abstract,Social bonds in narrative.
2018-03-19,1.0,You Are Two,Composition,Audio,Music.
2018-03-19,3.5,You Are Two,Research,Abstract,Review and playtesting.
2018-03-18,2.5,Eradise,Linguistics,Visual,Typeface.
2018-03-18,2.0,You Are Two,Composition,Audio,Music.
2018-03-18,1.5,You Are Two,3D,Visual,Prop 3D.
2018-03-18,4.0,You Are Two,Design,Abstract,Level design and level components.
2018-03-17,3.0,You Are Two,Design,Abstract,Level design and level components.
2018-03-16,2.0,Eradise,Design,Abstract,Concept work.
2018-03-16,2.0,Eradise,Research,Code,Animation technologies testing.
2018-03-16,1.0,Doodle,Research,Visual,3D review.
2018-03-15,2.5,Doodle,3D,Visual,Greeble.
2018-03-15,3.5,Obx,Research,Code,Unity optimization and iOS debugging.
2018-03-15,1.0,Study,Research,Abstract,Uni investments and bureaucracy.
2018-03-15,0.5,Obx,Research,Code,Touchscreen overview.
2018-03-14,1.5,Doodle,3D,Visual,Greeble.
2018-03-14,0.5,Monospace_Garden,Design,Abstract,Design overview.
2018-03-14,0.5,Jam,Composition,Audio,Piano.
2018-03-13,2.0,Obx,Research,Code,"Unity optimization, Java testing, iOS debugging."
2018-03-13,2.5,Eradise,Research,Code,Animation technologies.
2018-03-12,1.5,Eradise,Research,Code,Animations programming and vector math.
2018-03-12,2.0,Eradise,Development,Code,Movement and camera system.
2018-03-12,0.5,You Are Two,Composition,Audio,Sound effects.
2018-03-12,2.5,You Are Two,Design,Abstract,"Meeting, level design overview, mechanics overview."
2018-03-11,3.5,You Are Two,Design,Abstract,Level design.
2018-03-11,2.5,You Are Two,Composition,Audio,Sound effects.
2018-03-11,1.0,Jam,Composition,Audio,Vocals.
2018-03-10,1.0,You Are Two,Composition,Audio,Sound effects.
2018-03-09,1.0,You Are Two,Design,Abstract,Art production pipeline.
2018-03-09,1.0,Eradise,3D,Visual,Brainstorming and technical planning.
2018-03-09,3.0,Doodle,3D,Visual,Displacement maps.
2018-03-08,2.0,Study,Research,Abstract,Familial future.
2018-03-08,3.0,Obx,Research,Code,Apple iOS release builds and Unity testing.
2018-03-08,2.0,You Are Two,Design,Abstract,Level design and argumentation.
2018-03-07,3.0,You Are Two,Design,Abstract,Level design and argumentation.
2018-03-07,4.0,Keerosin,3D,Visual,Texturing.
2018-03-06,1.0,You Are Two,Development,Code,"Movement fixes, climb depracation."
2018-03-06,3.5,Obx,Research,Code,Apple iOS release builds and testing.
2018-03-05,7.0,Keerosin,3D,Visual,"UVs, ID maps, low poly variant, sculpting, substance integration."
2018-03-05,3.0,You Are Two,Design,Abstract,"Meeting, level design overview, mechanics overview."
2018-03-04,1.5,Keerosin,3D,Visual,Low poly variant 3D.
2018-03-04,1.5,You Are Two,Design,Abstract,"Level design, movement design."
2018-03-04,3.5,You Are Two,Development,Code,"Movement system, github issue resolution."
2018-03-04,1.5,Jam,Composition,Audio,Vocals.
2018-03-03,2.0,Jam,Composition,Audio,"Vocals, production."
2018-03-03,0.5,You Are Two,Design,Audio,Audio samples collection.
2018-03-03,1.5,You Are Two,Design,Abstract,"Level design, movement design."
2018-03-03,2.0,You Are Two,Development,Code,Movement system and asset integration.
2018-03-03,3.0,Keerosin,3D,Visual,Low poly variant 3D.
2018-03-02,5.5,Study,Performance,Abstract,Artcade exhibition.
2018-03-02,2.0,DotCycle,Maintenance,Code,Artcade setup.
2018-03-02,1.0,Keerosin,Design,Visual,3D       workflow.
2018-03-01,2.5,Study,Design,Abstract,Game design help and discussion.
2018-03-01,2.0,Keerosin,3D,Visual,3D.
2018-03-01,1.0,Japan,Research,Abstract,Japan exchange documentation.
2018-03-01,3.5,Obx,Research,Code,Apple iOS release builds and testing.
2018-02-28,0.5,Study,Research,Abstract,Graphic effects implementations.
2018-02-28,0.5,You Are Two,Design,Abstract,Scheduling and feature design.
2018-02-28,1.0,You Are Two,Development,Code,Sanity tweaking and incapacity implementation.
2018-02-28,1.0,Japan,Research,Abstract,Japan exchange documentation.
2018-02-28,1.0,Monospace_Garden,Design,Abstract,Design documentation.
2018-02-28,2.5,Monospace_Garden,Development,Code,Tweaking.
2018-02-27,3.5,Japan,Research,Abstract,Japan exchange documentation.
2018-02-27,5.0,Obx,Research,Code,Apple iOS release builds and testing.
2018-02-26,3.0,Japan,Research,Abstract,Japan exchange documentation.
2018-02-26,1.0,You Are Two,Composition,Audio,Theme song composition.
2018-02-26,3.0,You Are Two,Design,Abstract,Progress overview and tasks documentation.
2018-02-25,1.0,Study,Writing,Abstract,Self.
2018-02-25,2.5,Keerosin,3D,Visual,3D.
2018-02-25,0.5,You Are Two,Development,Code,Sanity tweaking.
2018-02-25,1.0,Jam,Performance,Audio,Guitar and vocals.
2018-02-25,2.5,Japan,Research,Abstract,Japan exchange documentation.
2018-02-24,1.5,Keerosin,3D,Visual,3D.
2018-02-24,3.0,Japan,Research,Abstract,Japan exchange documentation.
2018-02-24,1.0,Jam,Performance,Audio,Guitar and vocals.
2018-02-23,1.0,Study,Research,Abstract,Relationships.
2018-02-23,1.0,Keerosin,3D,Visual,3D.
2018-02-23,2.0,Japan,Research,Abstract,Japan exchange documentation.
2018-02-22,0.5,Jam,Performance,Audio,Guitar and vocals.
2018-02-22,2.5,Japan,Research,Abstract,Japan exchange documentation.
2018-02-22,3.0,Obx,Research,Code,"APK modification, Apple distribution."
2018-02-21,2.0,Doodle,2D,Visual,CV update.
2018-02-21,3.5,You Are Two,Development,Code,Lighting experimentation.
2018-02-20,0.5,Rig,Maintenance,Code,Backup.
2018-02-20,0.5,You Are Two,Design,Code,Lighting experimentation.
2018-02-20,0.5,Mythaphil,2D,Visual,Song cover.
2018-02-20,3.5,Mythaphil,Composition,Audio,Song composition.
2018-02-20,4.5,Obx,Research,Code,"APK modification, Apple distribution, and Hololens development."
2018-02-19,1.0,Jam,Composition,Audio,Keyboard.
2018-02-19,1.5,You Are Two,Design,Code,Lighting experimentation.
2018-02-19,3.0,You Are Two,Design,Abstract,Progress overview and tasks documentation.
2018-02-18,6.5,You Are Two,Design,Code,Prototype branch integration and systems tweaking.
2018-02-18,1.5,Jam,Composition,Audio,Vocals.
2018-02-18,1.0,V-OS,Writing,Abstract,Organization and narrative concept work.
2018-02-18,0.5,Delta,Writing,Abstract,Documentation.
2018-02-17,2.0,V-OS,Photography,Visual,Animated gif headers.
2018-02-17,3.5,You Are Two,Design,Code,Prototype branch integration and systems tweaking.
2018-02-17,1.0,You Are Two,Design,Abstract,Organization and scheduling.
2018-02-17,2.0,Tinker,Research,Code,Private virtual network setup.
2018-02-17,1.0,V-OS,Writing,Abstract,Timekeeping additions and small rewrites.
2018-02-16,5.0,Tinker,Research,Code,Private virtual networks and OS debugging.
2018-02-16,3.0,Doodle,Research,Visual,"Concepts review, pipeline study."
2018-02-16,0.5,Doodle,2D,Visual,Concept art.
2018-02-15,1.0,Jam,Performance,Audio,Guitar.
2018-02-15,1.5,Monospace_Garden,Development,Code,Game development.
2018-02-15,3.0,Tinker,Development,Code,Code help.
2018-02-15,1.0,Obx,Research,Code,Hololens development technologies.
2018-02-15,3.0,Tinker,Research,Code,Raymarching and volumetric graphics rendering.
2018-02-14,8.0,Monospace_Garden,Development,Code,Game development.
2018-02-14,1.0,You Are Two,Design,Abstract,Concept work and testing.
2018-02-13,1.5,You Are Two,Design,Abstract,"Prototype branch merging, level blockout, movement system critiquing."
2018-02-13,0.5,Study,Research,Abstract,Definitions of intellect.
2018-02-13,1.0,Obx,Maintenance,Code,Hardware setup and testing.
2018-02-13,1.0,Obx,Research,Code,Hololens development technologies.
2018-02-12,2.0,V-OS,Development,Code,Abstracted page references attribute.
2018-02-12,3.0,Tinker,Development,Code,Javascript and C# help.
2018-02-12,0.5,You Are Two,Development,Code,Shader tweaking.
2018-02-12,1.5,Tinker,Development,Code,"Add user counter, remove jquery, small refactor for Simvol."
2018-02-12,3.0,You Are Two,Design,Abstract,Progress overview and tasks documentation.
2018-02-11,0.5,V-OS,Development,Code,Add projects page attribute.
2018-02-11,1.0,Tinker,Development,Code,Visual redesign of Simvol.
2018-02-11,2.5,Visor,Development,Code,Visual redesign.
2018-02-11,1.5,Keerosin,2D,Visual,Concept art.
2018-02-11,1.0,Keerosin,3D,Visual,Concept art.
2018-02-11,1.0,Jam,Composition,Audio,Vocals and piano.
2018-02-10,1.5,Keerosin,2D,Visual,Concept art.
2018-02-10,2.0,Keerosin,3D,Visual,Concept art.
2018-02-10,1.0,You Are Two,Design,Abstract,Progress overview and tasks documentation.
2018-02-10,4.0,Monospace_Garden,Development,Code,Game development.
2018-02-09,1.0,Monospace_Garden,Development,Code,Game development.
2018-02-09,1.0,Sin-D,2D,Visual,Composition.
2018-02-09,1.5,Sin-D,3D,Visual,Cindy sculpting and mouth retopologizing.
2018-02-09,1.5,Keerosin,3D,Visual,Concept reviews.
2018-02-08,3.5,Sin-D,3D,Visual,Cindy sculpting and mouth retopologizing.
2018-02-08,1.0,Keerosin,2D,Visual,Concept paintover.
2018-02-08,1.5,Keerosin,3D,Visual,Blockout 3D.
2018-02-08,2.0,Obx,Research,Code,"App building, release, and app store uploading."
2018-02-08,2.0,Obx,Development,Code,App testing and debugging.
2018-02-07,2.5,Keerosin,3D,Visual,Blockout 3D.
2018-02-07,0.5,You Are Two,Design,Abstract,Systems design.
2018-02-07,1.0,Sin-D,3D,Visual,Cindy sculpting.
2018-02-07,1.5,Monospace_Garden,Development,Code,Game development.
2018-02-06,3.5,You Are Two,Development,Code,Shader programming.
2018-02-06,3.0,You Are Two,Research,Code,Shader programming.
2018-02-06,1.0,Obx,Research,Code,OpenGL research.
2018-02-05,2.5,Sin-D,3D,Visual,Cindy sculpting.
2018-02-05,1.0,You Are Two,Development,Code,Shader programming.
2018-02-05,3.0,You Are Two,Design,Abstract,Concept work.
2018-02-04,0.5,Boza,2D,Visual,Event banner production.
2018-02-04,8.0,Sin-D,3D,Visual,Cindy sculpting.
2018-02-03,0.5,You Are Two,Design,Abstract,Scheduling.
2018-02-03,2.0,You Are Two,3D,Visual,Base character model rigging.
2018-02-03,6.0,Sin-D,3D,Visual,Cindy sculpting.
2018-02-02,1.0,V-OS,Development,Code,Symbols implementation.
2018-02-02,2.5,V-OS,2D,Visual,Symbols production.
2018-02-02,1.0,You Are Two,3D,Visual,Base character model rigging.
2018-02-02,1.5,Tinker,Development,Code,Museum Mayhem shatter threshold development and documentation.
2018-02-02,2.0,Doodle,Research,Visual,"Retopologizing, normal maps specialties, and sculpting."
2018-02-02,1.0,Keerosin,2D,Visual,Concept art.
2018-02-01,0.5,V-OS,2D,Visual,Symbols.
2018-02-01,1.0,Keerosin,2D,Visual,Concept art.
2018-02-01,3.5,Obx,Research,Code,OpenGL research.
2018-01-31,0.5,Keerosin,2D,Visual,Concept art.
2018-01-31,0.5,Doodle,3D,Visual,Unity texture test build.
2018-01-31,5.0,V-OS,Development,Code,Redesign.
2018-01-30,2.5,V-OS,Development,Visual,Redesign.
2018-01-30,1.0,V-OS,Design,Visual,Redesign.
2018-01-30,1.0,You Are Two,3D,Visual,Base character model tweaking.
2018-01-30,3.5,Obx,Development,Code,Application updating and debugging.
2018-01-29,0.5,You Are Two,3D,Visual,End scene concept art.
2018-01-29,0.5,You Are Two,3D,Visual,End scene concept art.
2018-01-29,0.5,Namium,Development,Code,Generation simplification.
2018-01-29,1.0,Study,Research,Abstract,New media artworks.
2018-01-29,3.0,You Are Two,Design,Abstract,Concept work.
2018-01-28,1.0,Study,Research,Abstract,Peterson lectures.
2018-01-28,0.5,Doodle,Photography,Visual,Video editing.
2018-01-28,2.0,Stream,Performance,Abstract,Human: Fall Flat stream.
2018-01-28,2.5,You Are Two,Research,Code,Unity graphics and shaders techniques.
2018-01-28,0.5,Study,Research,Abstract,New media artworks.
2018-01-28,0.5,You Are Two,2D,Visual,Concept art.
2018-01-27,1.0,You Are Two,2D,Visual,Concept art.
2018-01-27,1.0,Jam,Performance,Audio,Guitar.
2018-01-27,1.5,Study,Research,Abstract,New media artworks.
2018-01-27,2.0,You Are Two,Design,Abstract,Scheduling and design doc.
2018-01-27,4.0,You Are Two,Development,Code,Movement system work.
2018-01-26,0.5,Tinker,Development,Code,Unity graphics experimenation.
2018-01-26,3.5,Doodle,3D,Visual,"Pillar modelling, texturing, implementation."
2018-01-26,4.5,You Are Two,Design,Abstract,Concept work.
2018-01-25,2.5,You Are Two,Design,Abstract,Concept work.
2018-01-25,5.0,Obx,Development,Code,Application updating and debugging.
2018-01-24,3.0,Tinker,Development,Code,Unity graphics experimenation.
2018-01-24,1.0,Doodle,3D,Visual,Holosight texturing.
2018-01-24,2.0,Obx,Development,Code,Application updating and debugging.
2018-01-24,0.5,You Are Two,Design,Abstract,Concept work.
2018-01-24,2.0,Monospace_Garden,Development,Code,"Collision rework, audio implementation."
2018-01-23,2.0,Stream,Performance,Abstract,Human: Fall Flat stream.
2018-01-23,1.5,You Are Two,Design,Abstract,Concept work.
2018-01-22,1.0,Purity,3D,Visual,Update image.
2018-01-22,4.0,Purity,Development,Code,"Make page organization folder-based, add exposed path."
2018-01-22,4.0,You Are Two,Design,Abstract,Concept work.
2018-01-21,0.5,Study,Research,Abstract,Personality.
2018-01-21,0.5,Architects of Souls,Composition,Audio,Quick review.
2018-01-21,2.5,Doodle,3D,Visual,Holosight texturing.
2018-01-21,1.5,You Are Two,Research,Abstract,Brainstorming.
2018-01-20,2.0,Doodle,3D,Visual,Helmet 3D.
2018-01-20,1.5,You Are Two,Research,Abstract,Brainstorming.
